id_venta,fecha,id_cliente,pais,sucursal,producto,categoria,cantidad,precio_unitario,canal,metodo_pago
6379,2026-02-19,446,El Salvador,Sucursal-15,Router WiFi 6,Redes,8,766.25,Web,Efectivo
6380,2025-12-13,85631,Mexico,Sucursal-15,Monitor 24,Monitores,3,1162.89,Web,Transferencia
6381,2025-12-27,46172,Honduras,Sucursal-15,Monitor 24,Monitores,2,1449.72,Marketplace,Transferencia
6382,2025-11-21,33648,El Salvador,Sucursal-19,Monitor 24,Monitores,3,1249.65,Web,Efectivo
6383,2025-09-30,48525,El Salvador,Sucursal-3,Laptop Pro 14,Computadoras,7,8263.28,App,PayPal
6384,2026-05-10,112552,Guatemala,Sucursal-27,Teclado Mecanico,Accesorios,8,437.38,Tienda,PayPal
6385,2026-02-02,45705,El Salvador,Sucursal-16,Monitor 24,Monitores,3,1182.64,Marketplace,Efectivo
6386,2025-01-13,25834,Honduras,Sucursal-11,SSD 1TB,Almacenamiento,5,653.77,Web,PayPal
6387,2025-04-10,65678,Guatemala,Sucursal-15,Teclado Mecanico,Accesorios,7,422.74,Web,Efectivo
6388,2026-03-07,94852,Estados Unidos,Sucursal-6,Laptop Pro 14,Computadoras,1,7852.84,App,Efectivo
6389,2025-08-02,61588,Mexico,Sucursal-24,Router WiFi 6,Redes,6,713.48,Marketplace,Transferencia
6390,2025-09-10,98990,Estados Unidos,Sucursal-11,Audifonos BT,Audio,8,373.27,Web,Tarjeta
6391,2025-12-17,89169,Mexico,Sucursal-9,Silla Ergonomica,Muebles,1,1797.29,App,Efectivo
6392,2025-06-30,82040,Estados Unidos,Sucursal-16,Silla Ergonomica,Muebles,4,1703.65,Marketplace,Tarjeta
6393,2025-02-02,52340,El Salvador,Sucursal-26,USB 64GB,Almacenamiento,1,81.3,App,Tarjeta
6394,2025-04-18,53632,Guatemala,Sucursal-26,Laptop Pro 14,Computadoras,7,7738.78,Web,Tarjeta
6395,2025-03-29,42877,El Salvador,Sucursal-29,USB 64GB,Almacenamiento,1,82.81,Tienda,Tarjeta
6396,2025-04-28,29443,Mexico,Sucursal-7,Impresora Laser,Impresion,8,1422.83,Marketplace,PayPal
6397,2025-02-10,93109,Guatemala,Sucursal-15,Silla Ergonomica,Muebles,5,1900.39,Web,Efectivo
6398,2025-08-13,115603,Estados Unidos,Sucursal-3,USB 64GB,Almacenamiento,5,69.74,Marketplace,Transferencia
6399,2025-03-29,45464,El Salvador,Sucursal-11,Silla Ergonomica,Muebles,3,1636.04,App,Tarjeta
6400,2026-01-26,67631,Estados Unidos,Sucursal-1,Mouse Gamer X,Accesorios,2,157.92,App,Efectivo
6401,2025-03-02,490,Honduras,Sucursal-3,Mouse Gamer X,Accesorios,6,214.19,Web,Efectivo
6402,2025-07-03,75976,Mexico,Sucursal-1,Impresora Laser,Impresion,6,1738.93,Tienda,Efectivo
6403,2025-05-11,117087,Estados Unidos,Sucursal-16,SSD 1TB,Almacenamiento,5,643.61,App,PayPal
6404,2025-08-27,106717,Estados Unidos,Sucursal-27,Silla Ergonomica,Muebles,7,1688.39,Web,Efectivo
6405,2025-03-28,108888,Estados Unidos,Sucursal-18,Laptop Pro 14,Computadoras,3,9333.58,Marketplace,Tarjeta
6406,2025-06-27,117597,El Salvador,Sucursal-3,Teclado Mecanico,Accesorios,7,464.93,Web,Transferencia
6407,2025-07-29,22616,El Salvador,Sucursal-10,Impresora Laser,Impresion,7,1315.78,Marketplace,PayPal
6408,2026-04-29,112169,Honduras,Sucursal-24,Monitor 24,Monitores,1,1247.06,Marketplace,Tarjeta
6409,2025-03-15,78249,Guatemala,Sucursal-25,Mouse Gamer X,Accesorios,5,163.35,Marketplace,Tarjeta
6410,2025-03-24,18963,Honduras,Sucursal-6,SSD 1TB,Almacenamiento,7,740.55,Marketplace,Tarjeta
6411,2025-11-26,118678,Mexico,Sucursal-15,Teclado Mecanico,Accesorios,4,484.72,Tienda,Transferencia
6412,2026-04-26,98585,Guatemala,Sucursal-15,Router WiFi 6,Redes,7,669.85,App,Efectivo
6413,2026-05-05,54835,El Salvador,Sucursal-6,USB 64GB,Almacenamiento,3,74.27,App,Tarjeta
6414,2025-02-16,35497,Estados Unidos,Sucursal-25,Laptop Pro 14,Computadoras,1,7913.35,Marketplace,Tarjeta
6415,2026-04-15,13948,Guatemala,Sucursal-16,Router WiFi 6,Redes,3,756.09,Web,Transferencia
6416,2025-07-09,102607,Estados Unidos,Sucursal-1,SSD 1TB,Almacenamiento,1,626.83,App,PayPal
6417,2026-01-11,59709,Guatemala,Sucursal-3,Mouse Gamer X,Accesorios,2,159.27,App,Transferencia
6418,2026-02-05,68732,Mexico,Sucursal-19,Mouse Gamer X,Accesorios,7,205.72,Web,Efectivo
6419,2025-06-03,23235,El Salvador,Sucursal-9,Silla Ergonomica,Muebles,3,1647.74,App,Efectivo
6420,2025-06-04,49281,El Salvador,Sucursal-12,Impresora Laser,Impresion,4,1422.04,Marketplace,Efectivo
6421,2025-07-27,14357,El Salvador,Sucursal-14,Monitor 24,Monitores,1,1287.28,Marketplace,PayPal
6422,2025-11-27,20427,Guatemala,Sucursal-9,Teclado Mecanico,Accesorios,3,410.62,Tienda,Transferencia
6423,2026-01-29,114906,Estados Unidos,Sucursal-12,Laptop Pro 14,Computadoras,1,9504.89,Marketplace,Transferencia
6424,2025-01-14,76296,El Salvador,Sucursal-17,SSD 1TB,Almacenamiento,8,759.68,Marketplace,PayPal
6425,2025-07-17,26781,El Salvador,Sucursal-6,Teclado Mecanico,Accesorios,3,415.6,Tienda,Tarjeta
6426,2025-02-19,85202,Honduras,Sucursal-11,Laptop Pro 14,Computadoras,2,9023.84,Marketplace,Tarjeta
6427,2025-04-11,2923,Estados Unidos,Sucursal-12,Impresora Laser,Impresion,1,1461.67,App,Tarjeta
6428,2026-02-06,46470,Guatemala,Sucursal-19,SSD 1TB,Almacenamiento,4,708.74,Web,Efectivo
6429,2026-04-27,41875,El Salvador,Sucursal-15,Laptop Pro 14,Computadoras,5,8523.34,Marketplace,Efectivo
6430,2025-02-06,45569,Guatemala,Sucursal-9,Silla Ergonomica,Muebles,8,1422.72,Tienda,Efectivo
6431,2026-04-24,94389,Mexico,Sucursal-7,Router WiFi 6,Redes,6,784.83,Tienda,Efectivo
6432,2025-03-14,24368,Guatemala,Sucursal-5,Impresora Laser,Impresion,5,1625.83,Web,Tarjeta
6433,2025-09-10,76097,Guatemala,Sucursal-15,Router WiFi 6,Redes,7,757.98,App,Transferencia
6434,2026-02-25,46183,Estados Unidos,Sucursal-16,Teclado Mecanico,Accesorios,3,417.5,Marketplace,PayPal
6435,2025-08-30,77330,Guatemala,Sucursal-23,Laptop Pro 14,Computadoras,3,10076.95,Tienda,Tarjeta
6436,2025-02-14,65750,Estados Unidos,Sucursal-21,Impresora Laser,Impresion,4,1561.5,App,PayPal
6437,2025-06-07,42398,Guatemala,Sucursal-5,SSD 1TB,Almacenamiento,6,560.01,Web,PayPal
6438,2026-01-12,103609,Honduras,Sucursal-6,Teclado Mecanico,Accesorios,3,456.91,Tienda,PayPal
6439,2025-04-21,9997,Honduras,Sucursal-26,Router WiFi 6,Redes,8,708.11,App,Tarjeta
6440,2025-10-21,91972,Guatemala,Sucursal-1,Laptop Pro 14,Computadoras,6,9615.19,Tienda,Transferencia
6441,2025-09-22,60789,Guatemala,Sucursal-23,USB 64GB,Almacenamiento,5,80.95,Web,PayPal
6442,2025-08-11,25836,Honduras,Sucursal-13,Audifonos BT,Audio,6,381.4,Tienda,Transferencia
6443,2025-11-21,19644,Estados Unidos,Sucursal-30,Impresora Laser,Impresion,3,1479.79,Web,PayPal
6444,2026-04-20,93307,Honduras,Sucursal-20,SSD 1TB,Almacenamiento,4,719.61,Web,Tarjeta
6445,2025-08-01,94526,Estados Unidos,Sucursal-23,USB 64GB,Almacenamiento,6,73.59,Tienda,Transferencia
6446,2025-12-08,78543,Mexico,Sucursal-30,Mouse Gamer X,Accesorios,2,168.08,Marketplace,Tarjeta
6447,2025-11-22,17539,Mexico,Sucursal-28,Silla Ergonomica,Muebles,3,1622.28,App,Efectivo
6448,2025-06-04,24698,El Salvador,Sucursal-18,USB 64GB,Almacenamiento,5,81.35,App,PayPal
6449,2025-11-21,118450,El Salvador,Sucursal-18,Router WiFi 6,Redes,4,790.6,Web,Tarjeta
6450,2025-08-30,52405,Estados Unidos,Sucursal-18,Audifonos BT,Audio,6,289.33,App,Tarjeta
6451,2026-03-07,52488,Honduras,Sucursal-22,Teclado Mecanico,Accesorios,5,418.72,App,Efectivo
6452,2025-08-15,26493,Guatemala,Sucursal-5,Monitor 24,Monitores,1,1156.84,Marketplace,Transferencia
6453,2025-11-09,68032,Honduras,Sucursal-16,Mouse Gamer X,Accesorios,7,201.88,Marketplace,Tarjeta
6454,2025-06-04,54509,Estados Unidos,Sucursal-30,Laptop Pro 14,Computadoras,4,9992.27,App,Efectivo
6455,2025-04-19,48671,Honduras,Sucursal-13,Monitor 24,Monitores,3,1300.73,App,Tarjeta
6456,2025-07-04,86064,Guatemala,Sucursal-3,USB 64GB,Almacenamiento,6,85.96,Web,Efectivo
6457,2025-01-18,47325,El Salvador,Sucursal-11,Silla Ergonomica,Muebles,2,1740.69,Marketplace,PayPal
6458,2025-06-23,13742,Guatemala,Sucursal-23,Router WiFi 6,Redes,4,773.73,Tienda,Tarjeta
6459,2026-05-11,118996,Estados Unidos,Sucursal-27,Audifonos BT,Audio,8,366.64,Web,Transferencia
6460,2026-04-14,36589,Guatemala,Sucursal-25,USB 64GB,Almacenamiento,1,88.4,App,Transferencia
6461,2026-04-09,596,Estados Unidos,Sucursal-3,Silla Ergonomica,Muebles,4,1383.66,Marketplace,Efectivo
6462,2025-03-14,92592,Mexico,Sucursal-4,Teclado Mecanico,Accesorios,7,526.28,App,PayPal
6463,2025-07-22,102393,Honduras,Sucursal-8,Laptop Pro 14,Computadoras,7,9459.39,Web,Transferencia
6464,2026-04-17,116383,Honduras,Sucursal-15,Audifonos BT,Audio,8,342.54,App,Tarjeta
6465,2025-07-22,116078,El Salvador,Sucursal-15,SSD 1TB,Almacenamiento,3,635.73,Marketplace,Transferencia
6466,2025-08-11,83606,El Salvador,Sucursal-1,Router WiFi 6,Redes,2,636.37,Tienda,Tarjeta
6467,2026-03-29,114728,Mexico,Sucursal-9,Monitor 24,Monitores,8,1225.25,Web,Tarjeta
6468,2026-01-24,3329,Mexico,Sucursal-5,SSD 1TB,Almacenamiento,1,699.42,Tienda,Efectivo
6469,2025-09-28,98251,Honduras,Sucursal-9,Router WiFi 6,Redes,4,637.75,App,Transferencia
6470,2025-05-03,83088,Estados Unidos,Sucursal-27,SSD 1TB,Almacenamiento,5,602.55,App,Tarjeta
6471,2025-09-20,63182,Estados Unidos,Sucursal-17,Silla Ergonomica,Muebles,1,1756.38,Tienda,Transferencia
6472,2025-12-31,74900,Estados Unidos,Sucursal-8,Laptop Pro 14,Computadoras,7,7870.55,Marketplace,Tarjeta
6473,2026-03-19,109438,Guatemala,Sucursal-28,Laptop Pro 14,Computadoras,1,9229.03,Tienda,Transferencia
6474,2025-08-18,21559,Mexico,Sucursal-19,SSD 1TB,Almacenamiento,4,594.68,Marketplace,Efectivo
6475,2025-03-01,98539,Estados Unidos,Sucursal-26,Teclado Mecanico,Accesorios,3,427.66,Marketplace,PayPal
6476,2025-08-07,12227,Mexico,Sucursal-7,Audifonos BT,Audio,7,285.91,Tienda,Tarjeta
6477,2025-05-03,83676,Honduras,Sucursal-26,Mouse Gamer X,Accesorios,5,183.49,App,Efectivo
6478,2026-03-22,85616,Honduras,Sucursal-6,Laptop Pro 14,Computadoras,6,8460.22,Web,Tarjeta
6479,2025-08-27,46598,Guatemala,Sucursal-6,Impresora Laser,Impresion,3,1692.05,Tienda,Efectivo
6480,2025-07-20,67522,Guatemala,Sucursal-19,Mouse Gamer X,Accesorios,7,201.41,App,Efectivo
6481,2025-02-04,20411,Guatemala,Sucursal-19,Audifonos BT,Audio,8,351.21,App,Transferencia
6482,2026-02-12,61873,Estados Unidos,Sucursal-9,Router WiFi 6,Redes,5,628.29,Web,PayPal
6483,2025-04-21,110272,Honduras,Sucursal-9,Monitor 24,Monitores,6,1124.07,Marketplace,Transferencia
6484,2025-05-15,39486,Estados Unidos,Sucursal-1,USB 64GB,Almacenamiento,1,79.88,Tienda,Tarjeta
6485,2025-01-11,15367,Estados Unidos,Sucursal-17,SSD 1TB,Almacenamiento,3,739.42,Tienda,Transferencia
6486,2025-04-23,85748,Estados Unidos,Sucursal-1,Router WiFi 6,Redes,4,629.95,Web,Tarjeta
6487,2025-07-01,82063,Guatemala,Sucursal-28,Impresora Laser,Impresion,1,1711.03,Marketplace,Transferencia
6488,2026-03-15,21071,Guatemala,Sucursal-3,SSD 1TB,Almacenamiento,7,588.03,Web,Efectivo
6489,2025-12-11,85915,Guatemala,Sucursal-12,Laptop Pro 14,Computadoras,7,9637.44,Marketplace,Efectivo
6490,2025-08-12,37885,Guatemala,Sucursal-13,Laptop Pro 14,Computadoras,8,8465.27,Web,PayPal
6491,2025-08-01,98391,Estados Unidos,Sucursal-21,SSD 1TB,Almacenamiento,6,618.83,Web,Tarjeta
6492,2026-01-11,2351,Mexico,Sucursal-1,USB 64GB,Almacenamiento,4,84.02,Web,PayPal
6493,2025-05-17,92490,Estados Unidos,Sucursal-19,Impresora Laser,Impresion,7,1484.88,Tienda,Tarjeta
6494,2025-11-02,58394,El Salvador,Sucursal-8,Laptop Pro 14,Computadoras,7,10138.91,App,Tarjeta
6495,2025-03-03,30124,Guatemala,Sucursal-21,Teclado Mecanico,Accesorios,2,512.49,App,Efectivo
6496,2025-11-11,107019,Guatemala,Sucursal-19,Laptop Pro 14,Computadoras,7,9546.7,Marketplace,Tarjeta
6497,2025-11-06,93710,Estados Unidos,Sucursal-2,Monitor 24,Monitores,6,1478.57,App,PayPal
6498,2026-04-11,82561,Honduras,Sucursal-23,Router WiFi 6,Redes,7,600.84,Marketplace,Transferencia
6499,2025-03-26,33645,El Salvador,Sucursal-18,Audifonos BT,Audio,2,300.05,Marketplace,Efectivo
6500,2025-03-21,26790,Estados Unidos,Sucursal-17,Audifonos BT,Audio,6,342.92,Web,Efectivo
6501,2026-01-23,67501,Guatemala,Sucursal-3,Laptop Pro 14,Computadoras,7,10054.47,Marketplace,Tarjeta
6502,2025-09-22,90790,Guatemala,Sucursal-16,Silla Ergonomica,Muebles,2,1704.21,Web,Transferencia
6503,2025-09-24,70090,Honduras,Sucursal-4,Mouse Gamer X,Accesorios,3,179.53,Marketplace,Transferencia
6504,2025-07-04,65380,Guatemala,Sucursal-10,SSD 1TB,Almacenamiento,7,722.65,App,Transferencia
6505,2026-02-20,71834,Mexico,Sucursal-30,Mouse Gamer X,Accesorios,8,210.42,Web,PayPal
6506,2026-01-30,28798,El Salvador,Sucursal-18,Silla Ergonomica,Muebles,3,1843.18,Tienda,Transferencia
6507,2026-03-30,99766,Honduras,Sucursal-24,Laptop Pro 14,Computadoras,7,8953.96,Web,Transferencia
6508,2026-03-17,8504,Honduras,Sucursal-6,Router WiFi 6,Redes,5,830.78,Marketplace,PayPal
6509,2025-02-27,102372,Estados Unidos,Sucursal-19,Monitor 24,Monitores,8,1125.7,App,Efectivo
6510,2026-04-01,97242,Honduras,Sucursal-8,Audifonos BT,Audio,7,364.24,App,Efectivo
6511,2025-05-28,100110,Estados Unidos,Sucursal-11,SSD 1TB,Almacenamiento,6,620.8,Marketplace,PayPal
6512,2025-12-24,97676,El Salvador,Sucursal-16,Laptop Pro 14,Computadoras,6,9699.26,Tienda,Efectivo
6513,2025-12-26,67627,Mexico,Sucursal-28,Router WiFi 6,Redes,1,747.67,Tienda,Tarjeta
6514,2026-04-30,53870,Estados Unidos,Sucursal-17,SSD 1TB,Almacenamiento,3,654.05,Tienda,Tarjeta
6515,2025-03-28,30586,Mexico,Sucursal-27,Silla Ergonomica,Muebles,6,1718.5,App,Tarjeta
6516,2025-04-28,17068,Mexico,Sucursal-22,Monitor 24,Monitores,8,1348.88,Tienda,Transferencia
6517,2025-06-30,11475,Guatemala,Sucursal-9,Mouse Gamer X,Accesorios,8,156.67,Tienda,Tarjeta
6518,2025-05-18,111905,Estados Unidos,Sucursal-7,Silla Ergonomica,Muebles,2,1899.96,Tienda,PayPal
6519,2025-06-29,110000,Estados Unidos,Sucursal-28,Monitor 24,Monitores,3,1487.84,Web,Efectivo
6520,2025-03-23,118030,Mexico,Sucursal-27,Audifonos BT,Audio,4,345.27,Web,Tarjeta
6521,2026-05-15,52842,Honduras,Sucursal-7,Laptop Pro 14,Computadoras,5,7508.84,Web,Transferencia
6522,2025-10-02,47411,Estados Unidos,Sucursal-3,Audifonos BT,Audio,5,327.96,Web,PayPal
6523,2026-02-05,114891,El Salvador,Sucursal-11,Teclado Mecanico,Accesorios,3,410.13,App,Efectivo
6524,2025-03-02,15300,Estados Unidos,Sucursal-14,Audifonos BT,Audio,7,350.49,Marketplace,Transferencia
6525,2025-08-02,109375,El Salvador,Sucursal-25,Mouse Gamer X,Accesorios,8,175.74,Tienda,PayPal
6526,2025-01-02,77867,El Salvador,Sucursal-26,Monitor 24,Monitores,1,1422.03,Web,Tarjeta
6527,2026-01-18,27371,Honduras,Sucursal-5,Monitor 24,Monitores,2,1146.33,Marketplace,PayPal
6528,2025-10-01,46425,Guatemala,Sucursal-7,Silla Ergonomica,Muebles,2,1753.54,Tienda,Efectivo
6529,2025-08-07,47052,Mexico,Sucursal-17,Monitor 24,Monitores,6,1216.35,Marketplace,PayPal
6530,2025-07-11,38686,Guatemala,Sucursal-8,Audifonos BT,Audio,7,332.07,Tienda,PayPal
6531,2025-05-13,82449,Honduras,Sucursal-13,USB 64GB,Almacenamiento,8,84.66,Tienda,Efectivo
6532,2025-06-13,30927,Guatemala,Sucursal-15,SSD 1TB,Almacenamiento,5,708.71,Marketplace,Transferencia
6533,2025-05-10,18421,Honduras,Sucursal-6,Monitor 24,Monitores,7,1140.36,App,Tarjeta
6534,2025-07-22,58789,El Salvador,Sucursal-30,Monitor 24,Monitores,7,1170.98,App,Transferencia
6535,2025-10-31,50947,Mexico,Sucursal-2,SSD 1TB,Almacenamiento,2,635.13,Web,Tarjeta
6536,2025-05-03,21132,Estados Unidos,Sucursal-30,Router WiFi 6,Redes,7,631.34,Marketplace,Efectivo
6537,2025-01-03,83485,Mexico,Sucursal-2,Mouse Gamer X,Accesorios,8,162.7,Web,Transferencia
6538,2025-12-27,112737,Estados Unidos,Sucursal-17,Impresora Laser,Impresion,3,1237.52,Tienda,Efectivo
6539,2026-02-04,41111,El Salvador,Sucursal-12,Mouse Gamer X,Accesorios,5,176.89,App,Tarjeta
6540,2025-01-29,73065,Mexico,Sucursal-29,Silla Ergonomica,Muebles,1,1496.86,Web,Efectivo
6541,2026-02-13,110950,Guatemala,Sucursal-30,SSD 1TB,Almacenamiento,8,592.03,Web,Tarjeta
6542,2026-01-29,92174,Mexico,Sucursal-1,Silla Ergonomica,Muebles,3,1448.9,Marketplace,Efectivo
6543,2025-03-04,69016,El Salvador,Sucursal-30,SSD 1TB,Almacenamiento,6,633.95,Tienda,PayPal
6544,2025-05-27,82192,Mexico,Sucursal-15,SSD 1TB,Almacenamiento,6,761.43,App,PayPal
6545,2026-01-08,24194,Estados Unidos,Sucursal-11,SSD 1TB,Almacenamiento,2,568.17,Web,Tarjeta
6546,2026-01-23,70601,Mexico,Sucursal-21,Audifonos BT,Audio,4,380.98,Tienda,Tarjeta
6547,2025-04-02,101894,Estados Unidos,Sucursal-21,SSD 1TB,Almacenamiento,1,742.46,Web,PayPal
6548,2026-05-14,13434,El Salvador,Sucursal-5,Monitor 24,Monitores,4,1081.83,Web,Tarjeta
6549,2025-03-31,66421,Estados Unidos,Sucursal-12,Audifonos BT,Audio,6,329.45,Tienda,Tarjeta
6550,2025-01-30,28414,Guatemala,Sucursal-2,Router WiFi 6,Redes,8,633.58,Web,Efectivo
6551,2026-02-03,118454,Honduras,Sucursal-18,Mouse Gamer X,Accesorios,4,198.37,Marketplace,Tarjeta
6552,2025-07-27,89981,El Salvador,Sucursal-22,SSD 1TB,Almacenamiento,5,650.07,App,Tarjeta
6553,2025-11-08,94806,El Salvador,Sucursal-15,Mouse Gamer X,Accesorios,5,188.94,Tienda,Transferencia
6554,2025-04-22,89617,El Salvador,Sucursal-6,Monitor 24,Monitores,4,1263.44,Web,Transferencia
6555,2025-01-10,86624,Honduras,Sucursal-1,Monitor 24,Monitores,1,1426.73,App,Transferencia
6556,2026-03-25,77858,Guatemala,Sucursal-20,Silla Ergonomica,Muebles,6,1644.59,App,Transferencia
6557,2026-01-27,116199,Mexico,Sucursal-7,Silla Ergonomica,Muebles,2,1514.44,Tienda,PayPal
6558,2025-07-25,105223,Mexico,Sucursal-13,Silla Ergonomica,Muebles,6,1503.73,Tienda,PayPal
6559,2026-02-10,90704,Honduras,Sucursal-3,Audifonos BT,Audio,4,311.02,Tienda,Tarjeta
6560,2025-10-06,70388,Guatemala,Sucursal-22,Router WiFi 6,Redes,2,648.31,Marketplace,Transferencia
6561,2026-02-03,93704,El Salvador,Sucursal-20,SSD 1TB,Almacenamiento,5,627.7,Marketplace,PayPal
6562,2025-01-15,30549,Honduras,Sucursal-26,Mouse Gamer X,Accesorios,4,190.8,Marketplace,Tarjeta
6563,2025-04-10,114943,Honduras,Sucursal-13,Silla Ergonomica,Muebles,8,1882.38,Marketplace,PayPal
6564,2025-07-30,115091,Mexico,Sucursal-16,Audifonos BT,Audio,6,318.68,App,PayPal
6565,2025-02-12,72970,El Salvador,Sucursal-22,Monitor 24,Monitores,3,1078.65,Web,PayPal
6566,2025-01-19,52595,Mexico,Sucursal-29,Monitor 24,Monitores,7,1338.51,App,Efectivo
6567,2026-01-10,94848,El Salvador,Sucursal-1,Mouse Gamer X,Accesorios,1,172.49,Web,Tarjeta
6568,2025-06-06,54143,Mexico,Sucursal-16,Router WiFi 6,Redes,4,762.2,Tienda,Transferencia
6569,2025-03-23,71279,Honduras,Sucursal-18,Teclado Mecanico,Accesorios,6,467.45,Tienda,Efectivo
6570,2025-09-25,33752,Mexico,Sucursal-12,Laptop Pro 14,Computadoras,6,9582.58,Tienda,PayPal
6571,2025-02-17,16767,Mexico,Sucursal-13,Impresora Laser,Impresion,8,1387.18,Tienda,PayPal
6572,2025-12-12,9782,Estados Unidos,Sucursal-2,Teclado Mecanico,Accesorios,5,466.0,Tienda,PayPal
6573,2026-05-13,34449,Mexico,Sucursal-16,Monitor 24,Monitores,4,1393.38,Web,Transferencia
6574,2025-05-18,26416,El Salvador,Sucursal-5,USB 64GB,Almacenamiento,1,81.93,Tienda,PayPal
6575,2026-01-07,94497,Guatemala,Sucursal-23,Laptop Pro 14,Computadoras,7,10166.82,Web,Transferencia
6576,2025-08-03,18121,Guatemala,Sucursal-2,Audifonos BT,Audio,4,313.85,Marketplace,PayPal
6577,2026-01-27,117827,Estados Unidos,Sucursal-13,Router WiFi 6,Redes,3,722.43,App,PayPal
6578,2025-03-05,30654,Mexico,Sucursal-17,SSD 1TB,Almacenamiento,6,671.12,Marketplace,Tarjeta
6579,2026-03-25,20126,Guatemala,Sucursal-25,Audifonos BT,Audio,6,318.33,Web,Efectivo
6580,2025-10-17,19689,El Salvador,Sucursal-10,Audifonos BT,Audio,5,295.11,App,Efectivo
6581,2026-01-02,85055,Honduras,Sucursal-4,Monitor 24,Monitores,5,1390.12,App,Efectivo
6582,2025-11-15,48493,Honduras,Sucursal-2,Mouse Gamer X,Accesorios,8,153.07,Tienda,PayPal
6583,2025-08-31,33917,El Salvador,Sucursal-30,Mouse Gamer X,Accesorios,8,171.93,Marketplace,Transferencia
6584,2025-02-11,63064,Honduras,Sucursal-30,Teclado Mecanico,Accesorios,2,437.45,Tienda,PayPal
6585,2026-03-10,94865,Mexico,Sucursal-17,Silla Ergonomica,Muebles,3,1858.37,App,Efectivo
6586,2025-01-05,24350,Honduras,Sucursal-26,Impresora Laser,Impresion,6,1385.57,Tienda,Efectivo
6587,2025-04-26,35626,El Salvador,Sucursal-10,Silla Ergonomica,Muebles,6,1456.28,Tienda,Transferencia
6588,2025-07-04,106855,Mexico,Sucursal-15,SSD 1TB,Almacenamiento,7,687.75,Tienda,Efectivo
6589,2025-07-11,6474,Mexico,Sucursal-27,USB 64GB,Almacenamiento,7,68.3,Web,Tarjeta
6590,2026-01-22,50077,Honduras,Sucursal-10,Teclado Mecanico,Accesorios,1,396.68,App,PayPal
6591,2025-01-06,37137,Estados Unidos,Sucursal-9,Silla Ergonomica,Muebles,4,1403.65,Marketplace,Tarjeta
6592,2025-08-26,92436,Guatemala,Sucursal-28,Laptop Pro 14,Computadoras,7,9204.46,Web,Tarjeta
6593,2025-02-16,91491,Honduras,Sucursal-4,USB 64GB,Almacenamiento,2,77.57,Marketplace,Transferencia
6594,2025-01-25,104331,Honduras,Sucursal-21,Silla Ergonomica,Muebles,2,1899.45,Marketplace,Transferencia
6595,2025-04-03,16083,Guatemala,Sucursal-2,Router WiFi 6,Redes,8,682.22,Tienda,Efectivo
6596,2025-03-16,30929,Mexico,Sucursal-3,Impresora Laser,Impresion,5,1262.97,App,Transferencia
6597,2025-12-03,68037,Guatemala,Sucursal-12,Mouse Gamer X,Accesorios,5,168.67,Web,Efectivo
6598,2025-12-05,27915,Estados Unidos,Sucursal-14,Impresora Laser,Impresion,7,1503.81,Marketplace,Transferencia
6599,2025-12-22,91928,Honduras,Sucursal-26,Impresora Laser,Impresion,2,1383.16,Tienda,PayPal
6600,2025-02-19,79723,El Salvador,Sucursal-16,Mouse Gamer X,Accesorios,1,200.92,App,Tarjeta
6601,2026-04-14,38412,Guatemala,Sucursal-27,Teclado Mecanico,Accesorios,5,442.46,App,PayPal
6602,2025-06-29,110811,Estados Unidos,Sucursal-27,SSD 1TB,Almacenamiento,4,579.62,Tienda,Efectivo
6603,2025-05-23,16417,Honduras,Sucursal-18,Audifonos BT,Audio,7,328.64,App,PayPal
6604,2026-05-04,11909,Estados Unidos,Sucursal-30,Router WiFi 6,Redes,4,657.77,Tienda,Transferencia
6605,2025-06-02,302,Mexico,Sucursal-26,Laptop Pro 14,Computadoras,6,9154.7,Marketplace,Efectivo
6606,2025-12-09,56643,Mexico,Sucursal-20,USB 64GB,Almacenamiento,7,86.73,App,Tarjeta
6607,2025-07-06,99780,El Salvador,Sucursal-6,Silla Ergonomica,Muebles,7,1412.04,App,Efectivo
6608,2025-08-31,101218,Honduras,Sucursal-16,Teclado Mecanico,Accesorios,3,534.56,Tienda,PayPal
6609,2025-02-23,15106,Mexico,Sucursal-5,SSD 1TB,Almacenamiento,5,644.23,Web,Transferencia
6610,2025-11-04,43729,El Salvador,Sucursal-20,Audifonos BT,Audio,1,292.88,App,Efectivo
6611,2025-08-23,43153,Guatemala,Sucursal-10,Teclado Mecanico,Accesorios,3,419.62,Tienda,Tarjeta
6612,2025-03-05,74600,Honduras,Sucursal-6,Impresora Laser,Impresion,3,1728.06,Tienda,Tarjeta
6613,2026-04-05,109533,Honduras,Sucursal-21,Mouse Gamer X,Accesorios,8,196.45,Marketplace,Tarjeta
